2.300000
2.318182
2.336364
2.354545
2.372727
2.390909
2.409091
2.427273
2.445455
2.463636
2.481818
2.500000
2.518182
2.536364
2.554545
2.572727
2.590909
2.609091
2.627273
2.645455
2.663636
2.681818
2.700000
2.718182
2.736364
2.754545
2.772727
2.790909
2.809091
2.827273
2.845455
2.863636
2.881818
2.900000
2.918182
2.936364
2.954545
2.972727
2.990909
3.009091
3.027273
3.045455
3.063636
3.081818
3.100000
3.118182
3.136364
3.154545
3.172727
3.190909
3.209091
3.227273
3.245455
3.263636
3.281818
3.300000
3.318182
3.336364
3.354545
3.372727
3.390909
3.409091
3.427273
3.445455
3.463636
3.481818
3.500000
3.518182
3.536364
3.554545
3.572727
3.590909
3.609091
3.627273
3.645455
3.663636
3.681818
3.700000
3.718182
3.736364
3.754545
3.772727
3.790909
3.809091
3.827273
3.845455
3.863636
3.881818
3.900000
3.918182
3.936364
3.954545
3.972727
3.990909
4.009091
4.027273
4.045455
4.063636
4.081818
4.100000
