0.491008
0.486628
0.482292
0.477997
0.473743
0.469528
0.465349
0.461205
0.457094
0.453011
0.448956
0.444925
0.440916
0.436927
0.432955
0.428997
0.425053
0.421120
0.417197
0.413282
0.409374
0.405471
0.401575
0.397683
0.393795
0.389913
0.386035
0.382163
0.378296
0.374436
0.370584
0.366741
0.362907
0.359084
0.355273
0.351476
0.347694
0.343929
0.340181
0.336453
0.332745
0.329059
0.325397
0.321759
0.318146
0.314560
0.311001
0.307470
0.303967
0.300494
0.297051
0.293639
0.290258
0.286910
0.283595
0.280316
0.277072
0.273866
0.270699
0.267574
0.264491
0.261454
0.258462
0.255520
0.252627
0.249786
0.246997
0.244263
0.241583
0.238960
0.236392
0.233882
0.231429
0.229035
0.226700
0.224426
0.222214
0.220066
0.217984
0.215971
0.214029
0.212161
0.210370
0.208660
0.207034
0.205496
0.204048
0.202693
0.201435
0.200275
0.199216
0.198260
0.197408
0.196662
0.196022
0.195489
0.195063
0.194746
0.194536
